@relation "poi"

@attribute iid numeric
@attribute enclosureType string
@attribute catchedType string
@attribute isFromArgument {true, false}
@attribute varNames string
@attribute varTypes string
@attribute constants string
@attribute methodNames string
@attribute methodExceptions string
@attribute otherExceptions string
@attribute classid{org.apache.poi.EncryptedDocumentException,java.io.IOException,java.lang.IllegalStateException,java.lang.IllegalArgumentException,java.lang.UnsupportedOperationException,java.lang.RuntimeException,java.util.NoSuchElementException,org.apache.poi.util.RecordFormatException,org.apache.poi.hpsf.HPSFRuntimeException,java.lang.Exception,java.lang.ArrayIndexOutOfBoundsException,java.lang.NullPointerException,java.lang.IndexOutOfBoundsException,java.io.FileNotFoundException,org.apache.poi.ss.formula.eval.NotImplementedException,org.apache.poi.ss.formula.FormulaParseException,org.apache.poi.ss.formula.eval.EvaluationException,org.apache.poi.ss.formula.eval.ErrorEval,org.apache.poi.ooxml.POIXMLException,org.apache.poi.openxml4j.exceptions.InvalidFormatException,org.apache.poi.openxml4j.exceptions.InvalidOperationException,org.apache.poi.xssf.binary.XSSFBParseException,org.apache.poi.hslf.exceptions.HSLFException,org.apache.poi.hslf.exceptions.CorruptPowerPointFileException}

@data
160,"IfStatement","null",true,"range ","org.apache.poi.hssf.util.CellRangeAddress8Bit ","NULL ","","","",java.lang.IllegalArgumentException
161,"IfStatement","null",false,"formula row formula column ","int boolean ","","isInRange ","","",java.lang.RuntimeException
162,"IfStatement","null",false,"length ","org.apache.poi.hssf.record.Record int ","","","","",java.lang.IllegalStateException
163,"IfStatement","null",true,"prompt title ","java.lang.String int ","NULL ","length ","","java.lang.IllegalStateException java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
164,"IfStatement","null",true,"prompt text ","java.lang.String int ","255 NULL ","length ","","java.lang.IllegalStateException java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
165,"IfStatement","null",true,"error title ","java.lang.String int ","NULL ","length ","","java.lang.IllegalStateException java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
166,"IfStatement","null",true,"error text ","java.lang.String int ","255 NULL ","length ","","java.lang.IllegalStateException java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
167,"MethodDeclaration","null",false,"","","","","","",org.apache.poi.util.RecordFormatException
168,"MethodDeclaration","null",false,"","","","","","",org.apache.poi.util.RecordFormatException
169,"IfStatement","null",false,"field_1_zero ","int ","","","","",org.apache.poi.util.RecordFormatException
170,"CatchClause","java.io.IOException",true,"buffer data ","java.io.ByteArrayOutputStream byte void ","","write ","","",java.lang.RuntimeException
171,"IfStatement","null",false,"bytes written ","int ","","getRecordSize ","","",org.apache.poi.util.RecordFormatException
172,"IfStatement","null",false,"result invalid_sid_value ","int ","","","","",org.apache.poi.util.RecordFormatException
173,"IfStatement","null",false,"invalid_sid_value _next sid ","int ","","","RecordFormatException ","java.lang.IllegalStateException org.apache.poi.util.RecordFormatException ",java.lang.IllegalStateException
174,"IfStatement","null",false,"_current data length data_len_needs_to_be_read ","int ","","","RecordFormatException ","java.lang.IllegalStateException org.apache.poi.util.RecordFormatException ",java.lang.IllegalStateException
175,"IfStatement","null",false,"_current data length max_record_data_size ","short int ","","","RecordFormatException ","java.lang.IllegalStateException java.lang.IllegalStateException ",org.apache.poi.util.RecordFormatException
176,"MethodDeclaration","null",true,"required byte count n available ","int boolean ","","isContinueNext ","","",org.apache.poi.util.RecordFormatException
177,"IfStatement","null",true,"buf ","byte ","NULL ","","","java.lang.IndexOutOfBoundsException org.apache.poi.util.RecordFormatException ",java.lang.NullPointerException
178,"IfStatement","null",true,"len buf length off ","int byte ","","","","java.lang.NullPointerException org.apache.poi.util.RecordFormatException ",java.lang.IndexOutOfBoundsException
179,"IfStatement","null",false,"","boolean ","","hasNextRecord ","","java.lang.NullPointerException java.lang.IndexOutOfBoundsException ",org.apache.poi.util.RecordFormatException
180,"IfStatement","null",true,"requested length ","int ","0x100000 ","","","org.apache.poi.util.RecordFormatException org.apache.poi.util.RecordFormatException ",java.lang.IllegalArgumentException
181,"IfStatement","null",false,"","boolean ","","isContinueNext ","","java.lang.IllegalArgumentException org.apache.poi.util.RecordFormatException ",org.apache.poi.util.RecordFormatException
182,"IfStatement","null",false,"","int ","","remaining ","","java.lang.IllegalArgumentException org.apache.poi.util.RecordFormatException ",org.apache.poi.util.RecordFormatException
183,"IfStatement","null",false,"_current data length data_len_needs_to_be_read _current data offset ","int ","","","","",java.lang.IllegalStateException
184,"CatchClause","java.io.IOException",true,"","org.apache.poi.hssf.record.RecordInputStream void ","","reset ","","",org.apache.poi.util.RecordFormatException
185,"SwitchStatement","null",true,"","org.apache.poi.hssf.record.RecordInputStream int ","","remaining ","","org.apache.poi.util.RecordFormatException ",org.apache.poi.util.RecordFormatException
186,"SwitchStatement","null",false,"flag ","int ","","","","org.apache.poi.util.RecordFormatException ",org.apache.poi.util.RecordFormatException
187,"SwitchStatement","null",true,"value ","org.apache.poi.ss.usermodel.FormulaError ","","","","",java.lang.IllegalArgumentException
188,"IfStatement","null",false,"sub record data n remaining bytes ","int byte boolean ","","canPaddingBeDiscarded ","","",org.apache.poi.util.RecordFormatException
189,"CatchClause","java.io.IOException",true,"expected end ix data size sid offset out record subrecords _uninterpreted data ","int org.apache.poi.util.LittleEndianByteArrayOutputStream org.apache.poi.hssf.record.SubRecord void java.util.List byte short ","NULL ","writeShort writeByte getWriteIndex get size write serialize ","","",java.lang.IllegalStateException
190,"MethodDeclaration","null",false,"","","","","","",org.apache.poi.util.RecordFormatException
191,"MethodDeclaration","null",false,"","","","","","",org.apache.poi.util.RecordFormatException
192,"IfStatement","null",true,"cell ranges ","org.apache.poi.ss.util.CellRangeAddress ","NULL ","","","",java.lang.IllegalArgumentException
193,"IfStatement","null",true,"sid in stream ","short org.apache.poi.hssf.record.RecordInputStream ","","getSid ","","",org.apache.poi.util.RecordFormatException
194,"IfStatement","null",false,"tag ","int ","0x03 ","","","",org.apache.poi.util.RecordFormatException
195,"IfStatement","null",true,"size ","int ","","","","",java.lang.IllegalArgumentException
196,"SwitchStatement","null",false,"id offset pos ","int ","","","","",java.lang.IllegalStateException
197,"IfStatement","null",false,"ptgs length ","int org.apache.poi.ss.formula.ptg.Ptg ","","","","org.apache.poi.util.RecordFormatException ",org.apache.poi.util.RecordFormatException
198,"SwitchStatement","null",false,"formula size encoded token len ","int ","","","","org.apache.poi.util.RecordFormatException ",org.apache.poi.util.RecordFormatException
199,"IfStatement","null",true,"row number ","int ","","","","",java.lang.IllegalArgumentException
200,"IfStatement","null",false,"field_1_row_number ","int ","","","","",java.lang.IllegalArgumentException
201,"IfStatement","null",true,"text ","java.lang.String ","NULL ","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
202,"IfStatement","null",false,"max_record_data_size ","short int org.apache.poi.hssf.record.RecordInputStream ","","getDataSize ","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
203,"IfStatement","null",true,"size ","int ","","","","",org.apache.poi.util.RecordFormatException
204,"CatchClause","java.io.UnsupportedEncodingException",true,"data ","int byte java.lang.String org.apache.poi.util.CodePageUtil ","","getStringFromCodePage ","","",java.lang.IllegalArgumentException
205,"IfStatement","null",false,"bucket absolute offsets bucket relative offsets ","int ","NULL ","","","",java.lang.IllegalStateException
206,"IfStatement","null",true,"encoded_size size ","int ","","","","",org.apache.poi.util.RecordFormatException
207,"IfStatement","null",false,"rec ","org.apache.poi.hssf.record.Record org.apache.poi.hssf.record.EOFRecord ","","","","",java.lang.IllegalStateException
208,"IfStatement","null",false,"user password info ","java.lang.String org.apache.poi.poifs.crypt.EncryptionInfo org.apache.poi.poifs.crypt.Decryptor boolean ","","getDecryptor verifyPassword ","","org.apache.poi.EncryptedDocumentException ",org.apache.poi.EncryptedDocumentException
209,"CatchClause","java.security.GeneralSecurityException",false,"default_password user password info ","java.lang.String org.apache.poi.poifs.crypt.Decryptor boolean org.apache.poi.poifs.crypt.EncryptionInfo org.apache.poi.EncryptedDocumentException ","Default  password is invalid for salt/verifier/verifierHash Supplied ","getDecryptor equals verifyPassword ","","org.apache.poi.EncryptedDocumentException ",org.apache.poi.EncryptedDocumentException
210,"IfStatement","null",false,"sid record ","short org.apache.poi.hssf.record.Record org.apache.poi.hssf.record.ContinueRecord ","","getSid ","","",org.apache.poi.util.RecordFormatException
211,"IfStatement","null",false,"_begin sid ","short org.apache.poi.hssf.record.Record org.apache.poi.hssf.record.UserSViewBegin ","","getSid ","","java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
212,"IfStatement","null",false,"_ps block ","org.apache.poi.hssf.record.aggregates.PageSettingsBlock ","NULL ","","","java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
213,"IfStatement","null",false,"sid _end ","short org.apache.poi.hssf.record.Record org.apache.poi.hssf.record.UserSViewEnd ","","getSid ","","java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
214,"IfStatement","null",true,"svm ","org.apache.poi.hssf.record.aggregates.SharedValueManager ","NULL ","","","org.apache.poi.util.RecordFormatException ",java.lang.IllegalArgumentException
215,"IfStatement","null",true,"string rec ","org.apache.poi.hssf.record.StringRecord ","NULL ","","","java.lang.IllegalArgumentException ",org.apache.poi.util.RecordFormatException
216,"IfStatement","null",false,"first token ","org.apache.poi.ss.formula.ptg.Ptg org.apache.poi.ss.formula.ptg.ExpPtg ","","","","",org.apache.poi.util.RecordFormatException
217,"IfStatement","null",false,"sfr ","org.apache.poi.hssf.record.SharedFormulaRecord ","NULL ","","","",java.lang.IllegalStateException
218,"IfStatement","null",false,"_shared formula record ","org.apache.poi.hssf.record.SharedFormulaRecord ","NULL ","","","java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
219,"IfStatement","null",false,"exp ref ","org.apache.poi.ss.util.CellReference ","NULL ","","","java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
220,"IfStatement","null",false,"arec ","org.apache.poi.hssf.record.ArrayRecord ","NULL ","","","java.lang.IllegalStateException java.lang.IllegalStateException ",java.lang.IllegalStateException
221,"IfStatement","null",true,"index _cf headers ","int java.util.List ","","size ","","",java.lang.IllegalArgumentException
222,"IfStatement","null",true,"p header ","org.apache.poi.hssf.record.CFHeaderBase ","NULL ","","","java.lang.IllegalArgumentException org.apache.poi.util.RecordFormatException ",java.lang.IllegalArgumentException
223,"IfStatement","null",true,"p rules ","org.apache.poi.hssf.record.CFRuleBase ","NULL ","","","java.lang.IllegalArgumentException org.apache.poi.util.RecordFormatException ",java.lang.IllegalArgumentException
224,"IfStatement","null",true,"p rules p header length ","int org.apache.poi.hssf.record.CFHeaderBase org.apache.poi.hssf.record.CFRuleBase ","","getNumberOfConditionalFormats ","","java.lang.IllegalArgumentException java.lang.IllegalArgumentException ",org.apache.poi.util.RecordFormatException
225,"IfStatement","null",false,"sid rec ","short org.apache.poi.hssf.record.Record org.apache.poi.hssf.record.CFHeaderRecord org.apache.poi.hssf.record.CFHeader12Record ","","getSid ","","",java.lang.IllegalStateException
226,"IfStatement","null",true,"idx rules ","int java.util.List ","","size ","","",java.lang.IllegalArgumentException
227,"MethodDeclaration","null",true,"header ","org.apache.poi.hssf.record.CFRuleBase org.apache.poi.hssf.record.CFHeaderBase org.apache.poi.hssf.record.CFHeaderRecord org.apache.poi.hssf.record.CFHeader12Record org.apache.poi.hssf.record.CFRuleRecord org.apache.poi.hssf.record.CFRule12Record ","","","","",java.lang.IllegalArgumentException
228,"IfStatement","null",true,"","org.apache.poi.hssf.record.CFRuleBase ","NULL ","","","",java.lang.IllegalArgumentException
229,"IfStatement","null",true,"","org.apache.poi.hssf.record.CFRuleBase ","NULL ","","","",java.lang.IllegalArgumentException
230,"IfStatement","null",true,"svm ","org.apache.poi.hssf.record.aggregates.SharedValueManager ","NULL ","","","",java.lang.IllegalArgumentException
231,"IfStatement","null",false,"rec ","org.apache.poi.hssf.record.Record org.apache.poi.hssf.record.CellValueRecordInterface ","","","","",java.lang.RuntimeException
232,"IfStatement","null",false,"","org.apache.poi.hssf.record.RowRecord ","NULL ","","","java.lang.RuntimeException ",java.lang.RuntimeException
233,"IfStatement","null",true,"row ","org.apache.poi.hssf.record.RowRecord ","","","","java.lang.RuntimeException ",java.lang.RuntimeException
234,"IfStatement","null",true,"maxrow row index ","int ","","","","",java.lang.IllegalArgumentException
235,"CatchClause","java.lang.ArrayIndexOutOfBoundsException",false,"_row record values start index ","int org.apache.poi.hssf.record.RowRecord ","","getRowNumber ","","",java.lang.RuntimeException
236,"CatchClause","java.lang.ArrayIndexOutOfBoundsException",false,"end index _row record values ","int org.apache.poi.hssf.record.RowRecord ","","getRowNumber ","","",java.lang.RuntimeException
237,"IfStatement","null",true,"rec ","org.apache.poi.hssf.record.Record ","NULL ","","","",org.apache.poi.util.RecordFormatException
238,"IfStatement","null",false,"_ps block ","org.apache.poi.hssf.record.aggregates.PageSettingsBlock ","NULL ","","","java.lang.IllegalStateException ",java.lang.IllegalStateException
239,"IfStatement","null",false,"eof ","org.apache.poi.hssf.record.Record org.apache.poi.hssf.record.EOFRecord ","","","","java.lang.IllegalStateException ",java.lang.IllegalStateException
240,"IfStatement","null",true,"rec ","org.apache.poi.hssf.record.Record ","NULL ","","","",org.apache.poi.util.RecordFormatException
241,"MethodDeclaration","null",false,"","","","","","",java.lang.IllegalArgumentException
242,"MethodDeclaration","null",false,"","org.apache.poi.hssf.record.Margin ","NULL ","","","",java.lang.IllegalArgumentException
243,"SwitchStatement","null",true,"margin ","short ","","","","",java.lang.IllegalArgumentException
244,"IfStatement","null",false,"length ","int int org.apache.poi.hssf.record.PageBreakRecord ","","getRowBreaksRecord getBreaks ","","",java.lang.IllegalArgumentException
245,"IfStatement","null",false,"_header footer ","org.apache.poi.hssf.record.HeaderFooterRecord ","NULL ","","","org.apache.poi.util.RecordFormatException ",java.lang.IllegalStateException
246,"IfStatement","null",true,"sid rec ","short org.apache.poi.hssf.record.HeaderFooterRecord ","","getSid ","","java.lang.IllegalStateException ",org.apache.poi.util.RecordFormatException
247,"IfStatement","null",true,"first cell sfr ","org.apache.poi.ss.util.CellReference org.apache.poi.hssf.record.SharedFormulaRecord short int boolean ","","getCol isInRange getRow ","","",java.lang.IllegalArgumentException
248,"IfStatement","null",true,"agg _first cell ","org.apache.poi.ss.util.CellReference org.apache.poi.hssf.record.aggregates.FormulaRecordAggregate short int ","","getRow getCol getColumn ","","java.lang.RuntimeException ",java.lang.IllegalStateException
249,"IfStatement","null",false,"_number of formulas _fr aggs length ","int org.apache.poi.hssf.record.aggregates.FormulaRecordAggregate ","","","","java.lang.IllegalStateException ",java.lang.RuntimeException
250,"IfStatement","null",true,"first cells n sh f length ","int org.apache.poi.ss.util.CellReference ","","","","",java.lang.IllegalArgumentException
251,"IfStatement","null",false,"result ","org.apache.poi.hssf.record.aggregates.SharedValueManager.SharedFormulaGroup ","NULL ","","","",java.lang.RuntimeException
252,"IfStatement","null",false,"svg ","org.apache.poi.hssf.record.aggregates.SharedValueManager.SharedFormulaGroup ","NULL ","","","",java.lang.IllegalStateException
253,"MethodDeclaration","null",true,"column index row index ","int org.apache.poi.hssf.record.ArrayRecord boolean ","","isInRange ","","",java.lang.IllegalArgumentException
254,"IfStatement","null",false,"records ","java.util.List int ","","size ","","",java.lang.RuntimeException
255,"IfStatement","null",false,"cir prev cir ","org.apache.poi.hssf.record.ColumnInfoRecord int ","NULL ","compareColInfos ","","",java.lang.RuntimeException
256,"IfStatement","null",true,"column ix ","int ","","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
257,"IfStatement","null",true,"from col info idx ","int ","","","","java.lang.IllegalArgumentException ",java.lang.IllegalArgumentException
258,"IfStatement","null",true,"n records col info ix ","int ","","","","",java.lang.IllegalArgumentException
259,"IfStatement","null",true,"index _merged regions ","int java.util.List ","","size ","","",java.lang.IllegalArgumentException
260,"IfStatement","null",true,"cell ","org.apache.poi.hssf.record.CellValueRecordInterface ","NULL ","","","java.lang.RuntimeException java.lang.RuntimeException java.lang.RuntimeException ",java.lang.IllegalArgumentException
